Requête,SELECT(n),JOIN(n),FILTER(1ou 0),UNION(n ou 0),ORDER BY(1ou 0),GROUP BY(1ou 0),LIMIT/OFFSET(1ou 0)
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University1306.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University6860.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University4711.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University4748.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University9383.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8512.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University3062.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University7208.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University2338.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University7708.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University1203.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University7195.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University9267.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University6443.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University1310.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University3200.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University6800.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8103.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University4756.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University6954.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University4085.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University4842.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8812.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University2807.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University3615.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University1850.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University3248.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University687.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University493.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University4780.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University7894.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University1834.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University541.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University6044.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University6414.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University2352.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University1234.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University5862.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University649.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University5593.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University9094.edu>  .
}",3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University2270.edu>  .
}",3,2,0,0,0,0,0
